"season","week","athlete_name","team","opponent","qbr_epa","TQBR","raw_qbr","exp_qbr"
2016,12,"Keller Chryst","STAN","CAL",0.290045764517474,64,67.5,65.2017135620117
2016,12,"Kenny Hill","TCU","OKST",0.0706057392051416,66.9,60.5,57.2348594665527
2016,12,"Kenny Potter","SJSU","AFA",0.305382842077396,80.2,84.5,78.7774353027344
2016,12,"Kent Myers","USU","NEV",0.226219381806898,52.4,65.1,73.9931793212891
2016,12,"Keon Howard","USM","UNT",-0.692530339110274,12.1,16.3,7.95650005340576
2016,12,"Kevin Ellison","GASO","GAST",0.172120439265097,79.8,78.2,67.918830871582
2016,12,"Kurt Palandech","UNLV","BSU",0.256445485071601,72.9,62.7,74.9237976074219
2016,12,"Kyle Kearns","WAKE","CLEM",-0.627734312341024,19.9,5.2,11.8684186935425
2016,12,"Kyle Shurmur","VAN","MISS",0.341526825616651,76.1,71.9,64.9334030151367
2016,12,"Lamar Jackson","LOU","HOU",-0.0761675833569153,31.7,20.3,43.6420402526855
2016,12,"Logan Woodside","TOL","BALL",0.215160140862131,57.3,73.4,71.0122146606445
2016,12,"Luke Falk","WSU","COLO",-0.0861627503723692,77.9,53.2,43.6420402526855
2016,12,"Manny Wilkins","ASU","WASH",-0.101890593817403,18.8,7.3,41.6953582763672
2016,12,"Marcus McMaryion","ORST","ARIZ",1.26789016129706,99.4,99.6,94.4741821289062
2016,12,"Mason Rudolph","OKST","TCU",0.0194884492283227,71.1,64.8,57.981746673584
2016,12,"Matt Johns","UVA","GT",-0.148696383866738,40.8,35.3,39.0090522766113
2016,12,"Maurice Alexander","FIU","MRSH",0.0535161256274926,36.9,51.7,59.7960815429688
2016,12,"Max Bortenschlager","MD","NEB",-0.263167043402358,15.5,12,33.0290489196777
2016,12,"McKenzie Milton","UCF","TLSA",-0.299687184158709,23.9,20.4,26.3960933685303
2016,12,"Mike Fafaul","UCLA","USC",-0.0487527637856632,65.3,47.6,47.7859573364258
2016,12,"Mitch Leidner","MINN","NW",0.0115519271714517,59,54.5,57.3911170959473
2016,12,"Nathan Peterman","PITT","DUKE",0.563997081937093,81.3,83.3,91.8865432739258
2016,12,"Nick Fitzgerald","MSST","ARK",0.635576190785393,93,92.3,91.5925827026367
2016,12,"Nick Holley","KENT","BGSU",-0.320033115966196,8.4,13.4,24.2041301727295
2016,12,"Patrick Towles","BC","CONN",0.499769856415638,82.4,89.1,88.9340972900391
2016,12,"Quinton Flowers","USF","SMU",0.373311376836697,81.6,80.8,81.661018371582
2016,12,"Quinton Maxwell","OHIO","CMU",-0.170380846798128,35.2,33,35.0748329162598
2016,12,"Richard Lagow","IND","MICH",-0.0873767802431414,81.2,48,43.6420402526855
2016,12,"Riley Neal","BALL","TOL",-0.038018206642041,59.4,63.7,48.2960815429688
2016,12,"Ryan Finley","NCST","MIAMI",-0.150585791771444,62.2,42.9,39.0090522766113
2016,12,"Ryan Metz","UTEP","RICE",-0.286977379483503,3.1,8.5,26.6635799407959
2016,12,"Ryker Fyfe","NEB","MD",0.181496163802761,91.4,93.1,67.918830871582
2016,12,"Sam Darnold","USC","UCLA",0.0240740095608744,89.9,75.6,53.7211570739746
2016,12,"Sefo Liufau","COLO","WSU",0.284686905618548,75.4,79.5,77.7524032592773
2016,12,"Shane Buechele","TEX","KU",-0.266588074259131,26,22.2,29.3805446624756
2016,12,"Shea Patterson","MISS","VAN",-0.398270339509046,24,19.4,19.6468563079834
2016,12,"Skyler Howard","WVU","OKLA",0.0649794702606203,39.4,33,57.2348594665527
2016,12,"Taylor Lamb","APP","ULM",0.73531124232241,89.5,94.3,95.1019592285156
2016,12,"Taysom Hill","BYU","UMASS",0.0658462519330808,45.5,63.3,57.2348594665527
2016,12,"Trace McSorley","PSU","RUTG",-0.0534866262849414,34.9,38.4,47.1036834716797
2016,12,"Troy Williams","UTAH","ORE",0.0654151237515891,30.9,36.9,57.2348594665527
2016,12,"Ty Gangi","NEV","USU",-0.268343501637267,25.4,27.9,31.9382801055908
2016,12,"Tyler Jones","TXST","NMSU",-0.829498697179455,2.1,4.3,5.74739551544189
2016,12,"Tyler O'Connor","MSU","OSU",-0.570003188442635,9.9,3.4,11.85657787323
2016,12,"Tyler Rogers","NMSU","TXST",0.137881423655149,79.4,94.1,65.9765090942383
2016,12,"Wes Lunt","ILL","IOWA",-0.388171742381722,22.5,13,19.6468563079834
2016,12,"Will Worth","NAVY","ECU",0.464865480935747,86.8,90.6,87.5214767456055
2016,12,"Zach Kline","FRES","HAW",-0.268949590526345,24.6,35,29.6648082733154
2016,12,"Zach Smith","BAY","KSU",0.0804610419466609,40.4,34.3,46.1777496337891
2016,12,"Zach Terrell","WMU","BUFF",0.314493823347531,87.4,91.6,81.7112197875977
2016,12,"Zack Mahoney","SYR","FSU",-0.0353655300970652,39.3,19.5,47.3992156982422
2016,13,"Alec Morris","UNT","UTEP",-0.243684407616547,11.3,26.1,33.6187019348145
2016,13,"Andrew Ford","UMASS","HAW",0.208794344042922,67.6,75.3,71.0122146606445
2016,13,"Anthony Jennings","ULL","ARST",0.0620572989369559,51.8,47.5,57.2348594665527
2016,13,"Arion Worthman","AFA","BSU",-0.142145279477753,47,38.4,40.4213600158691
2016,13,"Austin Allen","ARK","MIZ",0.122114893723875,55.6,50.8,63.2912712097168
2016,13,"Austin Appleby","FLA","FSU",-0.562888549228343,13.5,4.9,11.85657787323
2016,13,"Ben Hicks","SMU","NAVY",0.37643742099406,67.8,83.8,72.453239440918
2016,13,"Brad Kaaya","MIAMI","DUKE",0.416206496981876,90.2,91.3,85.5257873535156
2016,13,"Brandon Dawkins","ARIZ","ASU",0.0437988620043742,95.7,96.2,56.5929794311523
2016,13,"Brandon Silvers","TROY","TXST",0.235639286686745,61.3,85.3,64.9874038696289
2016,13,"Brett Rypien","BSU","AFA",-0.0245614825590297,21.3,24.5,50.9816360473633
2016,13,"Brogan Roback","EMU","CMU",0.21758209760868,72.4,72.8,71.0122146606445
2016,13,"C.J. Beathard","IOWA","NEB",0.288730529772454,73.8,70.3,77.7524032592773
2016,13,"Carter Stanley","KU","KSU",-0.172677849494694,27.6,20.7,35.0748329162598
2016,13,"Christian Chapman","SDSU","CSU",0.326137415976515,74.1,83.3,80.2263488769531
2016,13,"Clayton Thorson","NW","ILL",-0.136966568583008,39.7,37.7,39.6904678344727
2016,13,"Conner Cramer","NMSU","APP",-0.368319648280073,30.8,19,22.5387134552002
2016,13,"Connor White","TXST","TROY",-0.278872337866603,6.2,4.3,26.6635799407959
2016,13,"Cooper Rush","CMU","EMU",-0.0411994719001397,43.1,50.3,48.0319366455078
2016,13,"Dallas Davis","USA","IDHO",-0.285332992291734,45.9,60.8,26.6635799407959
2016,13,"Dalton Sturm","UTSA","CHAR",0.0317294894328604,40.9,60.9,56.5929794311523
2016,13,"Dane Evans","TLSA","CIN",0.00957872680748079,76.6,82.4,56.7168846130371
2016,13,"Daniel Jones","DUKE","MIAMI",0.0968602898958393,75.4,55.4,60.3974723815918
2016,13,"Daniel Santacaterina","NIU","KENT",0.968286590909285,59.4,58.8,94.9884567260742
2016,13,"Danny Etling","LSU","TA&M",0.687988888890994,97.3,95,94.5616149902344
2016,13,"David Blough","PUR","IND",-0.113854908790781,52.5,44.1,41.5617218017578
2016,13,"David Washington","ODU","FIU",-0.0434200951503518,9.6,17.3,46.631477355957
2016,13,"Davis Webb","CAL","UCLA",-0.00712068214369193,80.2,61.4,55.4937210083008
2016,13,"Deondre Francois","FSU","FLA",0.00549337334554361,75.1,41.9,54.3629684448242
2016,13,"Deshaun Watson","CLEM","SC",0.573219709294838,94,92.9,92.3539733886719
2016,13,"DeShone Kizer","ND","USC",-0.0393503840656527,35.1,18.8,44.9388580322266
2016,13,"Donovan Williams","CONN","TULN",-0.611991641766071,5,4.8,10.7049150466919
2016,13,"Drew Lock","MIZ","ARK",0.191941913824518,71.5,69.2,63.6363372802734
2016,13,"Dru Brown","HAW","UMASS",0.67153943438785,75.9,86.7,94.2937240600586
2016,13,"Garet Morrell","MRSH","WKU",-0.165092836121429,6.7,9.2,36.2281761169434
2016,13,"George Bollas","KENT","NIU",1.7926197570067,50.4,54.5,68.8889770507812
2016,13,"Giovanni Rescigno","RUTG","MD",-0.392590106691508,33.3,36,19.6468563079834
2016,13,"Glen Cuiellette","TULN","CONN",0.0483946598695457,79.6,85.8,58.2478408813477
2016,13,"Grant Rohach","BUFF","BGSU",0.259165886272687,49.8,62.6,74.9237976074219
2016,13,"Gus Ragland","M-OH","BALL",0.214086144276918,47.7,65.2,71.0122146606445
2016,13,"Hasaan Klugh","CHAR","UTSA",-0.054935464445664,21.4,29.9,47.1036834716797
2016,13,"Hayden Moore","CIN","TLSA",0.390470279958835,86.2,81.8,81.661018371582
2016,13,"J.T. Barrett","OSU","MICH",-0.255288284639456,72,38.2,30.611701965332
2016,13,"Jackson Tyner","RICE","STAN",-0.359833191808942,25,11.8,20.312463760376
2016,13,"Jacob Eason","UGA","GT",0.642381697179737,53.4,50.6,76.4833526611328
2016,13,"Jacob Park","ISU","WVU",-0.00195947372494775,48.6,37.8,56.1585922241211
2016,13,"Jake Bentley","SC","CLEM",-0.791038424865581,12.6,2.7,6.14370250701904
2016,13,"Jake Browning","WASH","WSU",0.586828474503826,92.4,93.1,92.3539733886719
2016,13,"Jalen Hurts","ALA","AUB",0.03821876540903,69.7,52,47.2039604187012
2016,13,"James Morgan","BGSU","BUFF",-0.0257415952497707,20.8,29.1,42.9465713500977
2016,13,"Jason Driskel","FAU","MTSU",0.0713181147334152,68.8,75.9,57.2348594665527
2016,13,"Jerod Evans","VT","UVA",0.36771040304525,77.9,77.9,81.661018371582
2016,13,"John Wolford","WAKE","BC",-0.312998819909318,56.3,38.3,25.2632579803467
2016,13,"Josh Allen","WYO","UNM",0.193044718102033,38.8,49.3,70.8083190917969
2016,13,"Joshua Dobbs","TENN","VAN",0.172012867793198,85.9,82.3,67.918830871582
2016,13,"Justice Hansen","ARST","ULL",0.1064960130464,43.2,53.2,61.3078727722168
2016,13,"Justin Herbert","ORE","ORST",0.0461674955598629,59.3,52.2,60.2489967346191
2016,13,"Keller Chryst","STAN","RICE",-0.137683201097131,93.2,97.8,39.8727416992188
2016,13,"Kenny Hill","TCU","TEX",-0.078880136105015,61.3,48.2,43.6420402526855
2016,13,"Kenny Potter","SJSU","FRES",-0.149397424070856,24.1,32.9,39.0090522766113
2016,13,"Kent Myers","USU","BYU",-0.327116476317773,30.4,23,24.2041301727295
2016,13,"Kevin Olsen","CHAR","UTSA",-0.568916840246443,6.9,10.4,13.4469089508057
2016,13,"Kurt Benkert","UVA","VT",-0.287497740055839,14.5,5.8,26.6635799407959
2016,13,"Kurt Palandech","UNLV","NEV",-0.113532805074708,35.5,51.3,41.5617218017578
2016,13,"Kyle Shurmur","VAN","TENN",0.667223370490367,89,86,86.9584808349609
2016,13,"Lamar Jackson","LOU","UK",0.334104390797375,75.6,76.4,80.2263488769531
2016,13,"Logan Woodside","TOL","WMU",-0.187628017349274,32.3,29.6,35.8434410095215
2016,13,"Luke Falk","WSU","WASH",0.0287453756876975,76.1,54.9,56.5929794311523
2016,13,"Manny Wilkins","ASU","ARIZ",0.0307779061833201,54.9,60.8,56.5929794311523
2016,13,"Marcus McMaryion","ORST","ORE",-0.114231717237607,62.2,68.2,39.2814178466797
2016,13,"Matt Linehan","IDHO","USA",-0.0707797097521382,41.6,55.4,45.4302177429199
2016,13,"Mike Fafaul","UCLA","CAL",-0.323288543142441,15.2,17.3,24.2041301727295
2016,13,"Mike White","WKU","MRSH",0.361699453562954,87,91.6,77.1773986816406
2016,13,"Mitch Leidner","MINN","WIS",-0.268585549240126,47.2,22.5,29.6648082733154
2016,13,"Nathan Peterman","PITT","SYR",0.87342895955118,98.1,98.3,95.8945236206055
2016,13,"Nick Fitzgerald","MSST","MISS",0.616629680305483,99.5,99.3,91.5925827026367
2016,13,"Nick Mullens","USM","LT",0.529140975505076,82.5,88.1,90.1750793457031
2016,13,"Patrick Towles","BC","WAKE",-0.21216203041715,49.5,29,37.4798851013184
2016,13,"Perry Hills","MD","RUTG",-0.281698794098726,20.2,24.9,26.6635799407959
2016,13,"Quinton Maxwell","OHIO","AKR",-0.0738751414866766,31.2,44.8,44.0934791564941
2016,13,"Richard Lagow","IND","PUR",-0.357873454930335,10.1,16.6,23.3067951202393
2016,13,"Riley Ferguson","MEM","HOU",0.481854528080711,85.2,78.1,87.5214767456055
2016,13,"Riley Neal","BALL","M-OH",-0.0889014319885381,62.2,64.3,39.1886444091797
2016,13,"Ryan Finley","NCST","UNC",0.284117246217688,76.6,73.2,77.7524032592773
2016,13,"Ryan Higgins","LT","USM",-0.286620206325238,42,31.1,26.6635799407959
2016,13,"Ryan Metz","UTEP","UNT",-0.165323857098796,89.5,93.2,40.0640106201172
2016,13,"Sam Darnold","USC","ND",0.16068767794072,66.3,61.9,69.3828887939453
2016,13,"Sefo Liufau","COLO","UTAH",-0.153264161612676,54.8,38,38.0712661743164
2016,13,"Shane Buechele","TEX","TCU",-0.188530396763246,19.2,16.7,30.241304397583
2016,13,"Shea Patterson","MISS","MSST",-0.0834608000004163,41.1,47.8,44.8550796508789
2016,13,"Skyler Howard","WVU","ISU",0.608334740316284,95.5,95.6,91.5925827026367
2016,13,"Stephen Johnson","UK","LOU",0.734927346694191,97.8,95.2,95.1019592285156
2016,13,"Taylor Lamb","APP","NMSU",-0.0871690358639443,58.3,74.2,43.6420402526855
2016,13,"Taysom Hill","BYU","USU",-0.427443453236036,34.3,37.3,19.9528179168701
2016,13,"Tommy Armstrong Jr.","NEB","IOWA",-0.26080246938104,28.2,15.2,26.3053359985352
2016,13,"Trace McSorley","PSU","MSU",0.574451498411785,92.7,93.4,92.3539733886719
2016,13,"Trevor Knight","TA&M","LSU",-0.0407192052981292,54.1,21.5,48.0319366455078
2016,13,"Troy Williams","UTAH","COLO",-0.328778504742627,43.5,19.9,24.2041301727295
2016,13,"Ty Gangi","NEV","UNLV",0.494789923171907,92.5,95.8,88.9340972900391
2016,13,"Tyler O'Connor","MSU","PSU",-0.385059079196932,22.8,14.1,19.6468563079834
2016,13,"Tyrell Goodman","AKR","OHIO",-0.32925347152424,28.5,29.7,24.2041301727295
2016,13,"Wes Lunt","ILL","NW",-0.0539498406703881,56.5,49,40.2013969421387
2016,13,"Will Worth","NAVY","SMU",1.02310065974084,99.1,99,96.2356643676758
2016,13,"Wilton Speight","MICH","OSU",-0.148121434694544,44,18.1,39.1170539855957
2016,13,"Zach Kline","FRES","SJSU",-0.132763479911966,23.8,35.2,40.4100570678711
2016,13,"Zach Smith","BAY","TTU",0.417878666599344,55.1,71.7,66.5872650146484
2016,13,"Zach Terrell","WMU","TOL",0.598484762835486,87.8,90.7,91.5925827026367
2016,13,"Zack Mahoney","SYR","PITT",0.383123165736344,73.2,71.1,81.661018371582
2016,14,"Austin Appleby","FLA","ALA",0.081274016707314,73.3,30.7,58.6470718383789
2016,14,"Baker Mayfield","OKLA","OKST",0.868229176963708,96.6,95.5,95.518798828125
2016,14,"Bart Houston","WIS","PSU",0.0975483933512756,77.8,67.4,60.3974723815918
2016,14,"Brandon Silvers","TROY","GASO",-0.0726994431333479,52.5,62.3,46.1258583068848
2016,14,"Caleb Evans","ULM","ULL",-1.26275447583021,0,0.1,3.51164507865906
2016,14,"Christian Chapman","SDSU","WYO",-0.165762665756592,19.5,21.5,35.5372924804688
2016,14,"Conner Cramer","NMSU","USA",0.176100423322775,34.4,44.9,67.918830871582
2016,14,"Conner Manning","GAST","IDHO",0.178444579889116,43.4,58.3,67.918830871582
2016,14,"Connor White","TXST","ARST",-0.313701720794812,40.6,36.5,25.2632579803467
2016,14,"Dallas Davis","USA","NMSU",0.217132731209621,51.6,71.2,64.855339050293
2016,14,"Deshaun Watson","CLEM","VT",0.394937658376728,91.5,80.5,84.1751403808594
2016,14,"Foster Sawyer","TCU","KSU",-0.544904969748212,25.8,21.1,13.4469089508057
2016,14,"Greg Windham","OHIO","WMU",0.228257921224813,70.5,69.2,73.9931793212891
2016,14,"Jake Browning","WASH","COLO",-0.281063947527062,44.6,21.6,26.6635799407959
2016,14,"Jalen Hurts","ALA","FLA",-0.151765244585004,63.1,27.8,35.1636657714844
2016,14,"Jerod Evans","VT","CLEM",0.00794308600934695,79.8,45.1,56.7168846130371
2016,14,"Jesse Ertz","KSU","TCU",0.416147719682336,92.7,90.4,85.5257873535156
2016,14,"Josh Allen","WYO","SDSU",-0.40149331098154,37.6,23.8,20.5103893280029
2016,14,"Justice Hansen","ARST","TXST",0.159654988378331,30.1,61.3,69.3828887939453
2016,14,"Kenny Hill","TCU","KSU",0.109401656312575,39.4,33.4,61.0374755859375
2016,14,"Kevin Ellison","GASO","TROY",0.452518970744835,97.7,96.6,87.5214767456055
2016,14,"Mason Rudolph","OKST","OKLA",-0.254059700352667,51.3,41.5,30.611701965332
2016,14,"Matt Linehan","IDHO","GAST",-0.0192063603781004,85.3,85.5,56.2018737792969
2016,14,"Mike White","WKU","LT",0.55774168940675,78.6,85.2,91.6105041503906
2016,14,"Ryan Higgins","LT","WKU",0.262006550994354,56.9,62.3,74.9237976074219
2016,14,"Sefo Liufau","COLO","WASH",-1.04689509568214,1.9,0.7,10.6994352340698
2016,14,"Skyler Howard","WVU","BAY",-0.178307116239866,35.8,28.5,35.8434410095215
2016,14,"Trace McSorley","PSU","WIS",0.423306277177299,97.8,93.7,85.5257873535156
2016,14,"Tyler Rogers","NMSU","USA",-0.699023868804445,2.7,4.2,6.14370250701904
2016,14,"Zach Abey","NAVY","TEM",-0.228026721879899,35.3,28.1,32.5358657836914
2016,14,"Zach Smith","BAY","WVU",0.0298602449835491,38.2,26,36.7798652648926
2016,14,"Zach Terrell","WMU","OHIO",0.163723578504295,56,58.9,67.918830871582
2016,15,"Zach Abey","NAVY","ARMY",-0.232569344297847,23.4,22.8,31.5553894042969
2017,1,"A.J. Erdely","UAB","AAMU",0.0490579196936226,28.1,53.2,58.2478408813477
2017,1,"Alex Hornibrook","WIS","USU",0.210047255005466,71.2,68.7,71.0122146606445
2017,1,"Alex McGough","FIU","UCF",-0.0808849689333295,57.6,52.8,43.6420402526855
2017,1,"Andrew Ford","UMASS","CCU",0.163804950062077,42.9,64.3,67.918830871582
2017,1,"Andrew Ford","UMASS","HAW",0.163804950062077,42.6,70.8,67.918830871582
2017,1,"Anthony Brown","BC","NIU",-0.208333170207854,62.1,59.5,37.4798851013184
2017,1,"Anu Solomon","BAY","LIB",0.322290934746973,70.5,87.4,80.2263488769531
2017,1,"Arion Worthman","AFA","VMI",0.42377301899277,75.3,89.9,85.5257873535156
2017,1,"Armani Rogers","UNLV","HOW",-0.080832519077731,41.1,67,43.6420402526855
2017,1,"Austin Allen","ARK","FAMU",0.0193060694919648,49.4,72.8,57.981746673584
2017,1,"Baker Mayfield","OKLA","UTEP",0.84330883954015,96.1,98.4,95.518798828125
2017,1,"Ben Hicks","SMU","SFA",0.471662183540857,38.3,64.4,76.2281646728516
2017,1,"Blake LaRussa","ODU","ALBY",-0.0434548980915279,55.6,78.5,46.631477355957
2017,1,"Brandon Dawkins","ARIZ","NAU",0.205626127129612,50.7,74.9,59.2419586181641
2017,1,"Brandon Harris","UNC","CAL",-0.552687402341922,6.8,8,11.85657787323
2017,1,"Brandon Silvers","TROY","BSU",-0.598096192187311,19.6,15.1,11.85657787323
2017,1,"Brandon Wimbush","ND","TEM",-0.0793317579614261,82.2,82.2,44.8550796508789
2017,1,"Brent Stockstill","MTSU","VAN",-0.581639374341428,12.6,11,11.85657787323
2017,1,"Brett Rypien","BSU","TROY",-0.389936600532624,21.3,21.7,19.6468563079834
2017,1,"Brian Lewerke","MSU","BGSU",0.47087132194016,64.7,86.8,87.5214767456055
2017,1,"Brogan Roback","EMU","CHAR",0.114273501741572,43.3,71.3,63.2912712097168
2017,1,"Caleb Evans","ULM","MEM",-0.148297678527174,13.8,15.4,39.0090522766113
2017,1,"Chad President","TLSA","OKST",0.26702149036613,82.1,68.5,77.4269180297852
2017,1,"Chase Litton","MRSH","M-OH",0.0349662976392198,66.3,71.1,47.3577919006348
2017,1,"Chason Virgil","FRES","IW",0.405681598915525,43.6,69.3,75.1023254394531
2017,1,"Chayce Crouch","ILL","BALL",-0.388738548708369,6.8,15.1,19.6468563079834
2017,1,"Chazz Surratt","UNC","CAL",0.057575138420335,51.4,56,57.2348594665527
2017,1,"Christian Chapman","SDSU","UCD",0.256409417009463,41.9,67.8,74.9237976074219
2017,1,"Clayton Thorson","NW","NEV",0.469189906382174,88.6,94.6,87.5214767456055
2017,1,"Cole Garvin","USA","MISS",-0.115444310394413,63.7,56.9,41.9672355651855
2017,1,"Conner Manning","GAST","TNST",0.312904286268549,45.7,71,78.3581924438477
2017,1,"Conor Rhoda","MINN","BUFF",0.150945602064318,55.6,61.2,54.3510780334473
2017,1,"Damian Williams","TXST","HBU",-0.108965406900429,18.9,40.4,41.5617218017578
2017,1,"Daniel Jones","DUKE","NCCU",0.0721064554833793,61.8,82.5,58.7900352478027
2017,1,"Daniel Parr","FAU","NAVY",0.0667905434285461,14,21.3,57.2348594665527
2017,1,"Danny Etling","LSU","BYU",0.46011577265404,86.3,90.4,87.5214767456055
2017,1,"David Blough","PUR","LOU",0.0198601788987284,59,52.9,57.981746673584
2017,1,"David Pindell","CONN","HC",-0.160397644672968,13.1,30.5,38.0712661743164
2017,1,"Deondre Francois","FSU","ALA",-0.240545473539716,57,19.7,32.6901664733887
2017,1,"Drew Lock","MIZ","MOST",0.902722122322656,86.1,94.8,87.6497573852539
2017,1,"Dru Brown","HAW","UMASS",0.152922184747641,75.7,81.3,55.2126808166504
2017,1,"Dru Brown","HAW","WCU",0.152922184747641,10.7,25.8,55.2126808166504
2017,1,"Elijah Sindelar","PUR","LOU",-0.157918135986163,56.3,50.1,41.8055419921875
2017,1,"Eric Dungey","SYR","CCSU",0.518291723422116,85.2,94.4,90.1750793457031
2017,1,"Garrett Smith","ULM","MEM",0.341933767535308,36.4,39.5,80.2263488769531
2017,1,"Gus Ragland","M-OH","MRSH",0.0305129385043904,60.5,60.7,56.5929794311523
2017,1,"Hasaan Klugh","CHAR","EMU",-0.293746651021069,47.1,48.2,27.5289402008057
2017,1,"Hayden Moore","CIN","PEAY",0.108261923770658,39,65.1,63.4686088562012
2017,1,"J.T. Barrett","OSU","IND",0.212998739880939,83.9,70.3,71.0122146606445
2017,1,"J'Mar Smith","LT","NWST",0.00783548220286366,36.3,62.4,56.7168846130371
2017,1,"Jacob Park","ISU","UNI",0.155539580709228,44.2,69.7,68.4048156738281
2017,1,"Jake Bentley","SC","NCST",0.291533349720254,80.2,73.1,77.7524032592773
2017,1,"Jake Browning","WASH","RUTG",0.218010837918096,70,67.5,71.0122146606445
2017,1,"Jake Fromm","UGA","APP",0.444511621667367,94.1,92.9,81.1319351196289
2017,1,"Jake Luton","ORST","PRST",0.0522864586695755,64,83.8,59.7960815429688
2017,1,"Jake Luton","ORST","CSU",0.0522864586695755,49.4,56.4,59.7960815429688
2017,1,"Jalen Hurts","ALA","FSU",-0.080374038654039,54.5,32.8,44.8550796508789
2017,1,"James Morgan","BGSU","MSU",-0.496057419546601,14.6,9.2,13.4498796463013
2017,1,"Jarrett Stidham","AUB","GASO",-0.0909434495046407,35.3,49.2,44.5839347839355
2017,1,"Jesse Ertz","KSU","UCA",0.778499027328039,90.4,96.5,95.6732330322266
2017,1,"John Wolford","WAKE","PRES",0.592788452686856,89.7,96.2,91.5925827026367
2017,1,"Jon Wassink","WMU","USC",-0.160604480295043,75.5,53.3,38.0712661743164
2017,1,"Jonathan Banks","TULN","GRAM",0.433372124119468,81.8,92.9,86.3960494995117
2017,1,"Josh Allen","WYO","IOWA",-0.244360997863155,48.8,29.6,30.611701965332
2017,1,"Josh Jackson","VT","WVU",0.411878951884624,88.6,85.7,70.6973037719727
