CWA,DEF,EPE,EXP,FUM,INT,PA,PAS,PEN,QBP,QBR,REP,RUN,SAC,SCR,TOT,TQBR,UNQRK,YAC,athlete_id,athlete_name,game_id,team_abbreviation,team_id,week,year
0.982,0.0,7.898,-1.268,-1.297,-3.146,2.533,7.898,-0.1,50.0,62.866,-1.149,-1.685,-1.268,0.762,4.846,43.546,0.0,1.911,4428977,Jack Zergiotis,401117908,CONN,41,13,2019
0.618,0.0,0.517,0.0,0.0,-1.31,-1.107,0.517,0.848,69.0,45.844,0.0,0.0,0.0,0.0,1.365,32.755,0.0,-3.014,4430775,Hayden Wolff,401114316,ODU,295,13,2019
0.776,0.0,1.626,-0.898,0.0,0.0,-2.385,1.626,0.531,29.0,29.849,-1.96,-2.028,-0.898,-0.068,-0.769,59.307,0.0,-0.08,4567149,KJ Jefferson,401110859,ARK,8,13,2019
0.735,0.0,3.288,0.0,0.0,0.0,1.185,3.288,-0.115,26.0,61.627,-1.382,-1.382,0.0,0.0,1.79,32.124,0.0,-0.335,4567218,Bo Nix,401110856,AUB,2,13,2019
0.971,0.0,3.811,-1.206,0.0,-1.365,9.791,3.811,0.376,55.0,86.41,5.962,9.096,-1.206,3.134,12.076,86.883,0.0,-0.449,3675812,Bryce Perkins,401112521,UVA,258,14,2019
0.851,0.0,3.953,-3.089,-0.565,0.0,-1.188,3.953,-0.392,54.0,44.309,-2.354,1.29,-3.655,3.645,1.197,44.838,0.0,-1.32,3843247,Justin McMillan,401117917,TULN,2655,14,2019
0.595,0.0,3.898,0.0,0.0,0.0,5.079,3.898,-0.086,21.0,92.508,-0.192,-0.192,0.0,0.0,3.62,87.14,0.0,0.577,3886565,Quinten Dormady,401119315,CMU,2117,14,2019
1.0,0.0,5.081,-1.203,0.0,0.0,6.038,5.081,-0.097,43.0,81.141,2.078,4.323,-1.203,2.245,8.104,67.003,0.0,-0.03,3886621,Ty Storey,401114324,WKU,98,14,2019
0.975,0.0,2.278,-0.623,0.0,-1.221,1.639,2.278,0.12,33.0,62.625,-0.177,1.368,-0.623,1.545,3.143,78.711,0.0,0.591,3893630,Brady White,401117913,MEM,235,14,2019
1.0,0.0,0.498,-0.774,-1.217,-1.364,-1.017,0.498,0.703,21.0,37.678,-0.993,-0.435,-0.774,1.775,-0.008,13.36,0.0,-0.263,3912536,Tom Stewart,401114326,RICE,242,14,2019
0.82,0.0,6.875,-2.203,0.0,0.0,3.889,6.875,0.536,57.0,67.019,1.095,0.229,-2.203,-0.866,5.436,56.116,0.0,0.085,3914382,J'Mar Smith,401114323,LT,2348,14,2019
0.997,0.0,1.972,-0.705,0.675,-1.553,-1.424,1.972,0.0,40.0,40.856,-1.114,-0.771,-0.705,-0.331,0.496,44.082,0.0,-0.937,3914395,James Morgan,401114321,FIU,2229,14,2019
0.974,0.0,10.118,-1.579,0.0,0.0,9.858,10.118,-0.258,48.0,89.418,1.652,3.57,-1.579,1.918,11.851,89.812,0.0,-3.503,3914569,Jaylon Henderson,401117554,BSU,68,14,2019
0.647,0.0,3.26,-2.022,0.0,0.0,-1.054,3.213,-0.161,40.0,43.199,0.0,-0.516,-2.022,-0.516,0.562,68.636,0.0,-0.709,3915436,Steven Montez,401114192,COLO,38,14,2019
0.726,0.0,-1.183,-1.726,0.0,0.0,-2.728,-1.183,0.066,42.0,33.741,0.563,2.327,-1.726,1.764,-0.515,56.309,0.0,-1.103,3915468,Riley Neal,401110871,VAN,238,14,2019
0.491,0.0,6.565,-0.615,0.0,0.0,12.786,6.565,0.157,40.0,96.516,0.391,1.107,-0.615,0.715,7.214,98.342,0.0,0.998,3915511,Joe Burrow,401110869,LSU,99,14,2019
0.993,0.0,0.71,-1.474,-0.874,0.0,0.056,0.71,0.055,45.0,50.321,2.026,3.784,-2.348,1.758,2.201,47.238,0.0,-1.407,3916726,Jon Wassink,401119311,WMU,2711,14,2019
0.964,0.0,1.527,-3.105,-0.525,0.0,-2.407,1.527,0.32,49.0,37.509,-1.647,1.731,-3.629,3.378,-0.051,49.296,0.0,-0.35,3917793,Quentin Harris,401112523,DUKE,150,14,2019
0.663,0.0,-1.515,-0.721,0.0,-1.115,-4.905,-1.515,0.438,31.0,16.191,0.0,-0.466,-0.721,-0.466,-2.264,29.976,0.0,-1.403,3917957,Carter Stanley,401112084,KU,2305,14,2019
0.98,0.0,5.471,-2.94,0.0,0.0,1.609,5.471,0.406,44.0,59.385,1.327,0.711,-2.94,-0.616,3.649,55.968,0.0,-1.368,3921685,Josh Love,401117557,SJSU,23,14,2019
0.996,0.0,5.426,0.0,0.0,-3.94,3.313,5.426,-0.103,50.0,66.563,-0.23,0.366,0.0,0.596,5.689,60.839,0.0,-1.88,3929824,Brian Lewerke,401112221,MSU,127,14,2019
0.854,0.0,1.495,0.0,0.0,0.0,1.688,1.495,1.485,36.0,61.948,-0.062,-0.062,0.0,0.0,2.918,43.556,0.0,-0.525,4029885,Stephen Calvert,401114346,LIB,2335,14,2019
0.985,0.0,5.587,-0.854,0.0,-3.49,2.452,5.587,-0.219,46.0,63.503,0.062,0.077,-0.854,0.015,4.591,70.365,0.0,-0.363,4034857,Patrick O'Brien,401117554,CSU,36,14,2019
0.663,0.0,8.135,0.0,0.0,0.0,10.972,8.135,-0.155,46.0,92.262,0.467,0.765,0.0,0.298,8.745,93.943,0.0,-1.302,4034946,Kyle Trask,401110866,FLA,57,14,2019
0.83,0.0,5.562,-0.489,0.0,0.0,7.693,5.562,1.71,29.0,94.029,0.755,0.755,-0.489,0.0,7.538,90.624,0.0,0.707,4035003,Jacob Eason,401114232,WASH,264,14,2019
0.693,0.0,0.537,0.0,0.0,-1.08,-0.014,0.537,-0.199,26.0,49.858,0.075,0.517,0.0,0.442,0.855,42.783,0.0,0.626,4035167,Jarrett Guarantano,401110871,TENN,2633,14,2019
0.673,0.0,3.795,-0.691,-2.819,-0.284,-4.658,3.795,0.195,51.0,27.906,-0.626,-4.784,-0.691,-1.339,-1.485,59.643,0.0,0.526,4035292,Shea Patterson,401112228,MICH,130,14,2019
0.772,0.0,8.965,-1.136,-0.499,-0.389,7.798,8.965,-0.02,38.0,89.402,0.0,0.122,-1.634,0.122,7.433,82.414,0.0,1.031,4035409,Zach Smith,401117915,TLSA,202,14,2019
0.988,0.0,-2.717,0.0,0.0,0.0,-1.495,-2.717,1.085,34.0,38.772,0.0,1.769,0.0,1.769,0.137,50.004,0.0,-0.334,4035588,Jack Lindsey,401110864,ARK,8,14,2019
0.851,0.0,5.441,-1.101,0.0,0.0,2.228,5.441,-0.37,30.0,68.386,-0.504,-0.848,-1.101,-0.344,3.122,63.114,0.0,0.258,4035671,Tyler Huntley,401114192,UTAH,254,14,2019
0.971,0.0,-3.68,0.0,0.0,-2.623,-4.765,-3.68,-0.155,29.0,15.35,0.568,0.56,0.0,-0.008,-3.275,20.239,0.0,-1.26,4036149,Nate Stanley,401112200,IOWA,2294,14,2019
0.832,0.0,2.569,0.0,0.0,-0.235,4.149,2.569,0.689,39.0,75.128,0.439,1.752,0.0,1.313,5.01,49.804,0.0,-0.578,4036378,Jordan Love,401117555,USU,328,14,2019
0.983,0.0,-1.817,-1.635,-0.539,-1.607,-3.565,-1.817,-0.158,22.0,15.658,1.126,1.681,-2.173,0.555,-2.467,22.019,0.0,-0.319,4036419,Skylar Thompson,401112095,KSU,2306,14,2019
0.669,0.0,10.899,0.0,0.0,-0.591,15.845,10.899,-0.373,41.0,98.229,0.994,1.386,0.0,0.393,11.912,96.7,0.0,-0.512,4036429,Zac Thomas,401121978,APP,2026,14,2019
0.985,0.0,5.51,-1.013,0.0,-1.461,5.237,5.51,-0.32,56.0,72.546,2.354,3.628,-1.013,1.274,7.804,75.487,0.0,0.295,4036585,Caleb Evans,401121982,ULM,2433,14,2019
0.752,0.0,1.737,-0.419,0.0,0.0,3.263,1.737,0.768,26.0,78.655,1.305,1.305,-0.419,0.0,3.391,60.538,0.0,-0.638,4036650,Shai Werts,401121981,GASO,290,14,2019
0.965,0.0,-2.292,-0.621,0.818,-1.848,-5.456,-2.292,0.0,25.0,9.383,-2.009,-1.191,-0.621,0.0,-4.104,14.721,0.0,-0.199,4037213,Jamie Newman,401112525,WAKE,154,14,2019
1.0,0.0,-3.281,-2.351,-0.629,-0.979,-6.273,-3.281,0.505,38.0,15.247,0.713,1.308,-2.98,0.596,-4.447,24.403,0.0,0.407,4037603,Josh Jackson,401112221,MD,120,14,2019
0.966,0.0,7.639,-0.2,0.0,0.0,6.61,7.639,-0.065,32.0,89.535,0.0,0.5,-0.2,0.5,7.874,82.45,0.0,-0.633,4038220,Cole McDonald,401114334,HAW,62,14,2019
0.875,0.0,1.452,-0.319,0.0,-0.193,2.266,1.452,0.942,40.0,64.305,0.12,1.587,-0.319,1.467,3.662,73.698,0.0,-1.474,4038224,Dru Brown,401112121,OKST,197,14,2019
0.827,0.0,2.885,-0.636,0.0,0.0,2.029,2.885,-0.344,37.0,63.874,0.0,1.241,-0.636,1.241,3.146,52.192,0.0,-0.04,4038941,Justin Herbert,401114199,ORE,2483,14,2019
0.879,0.0,3.947,-1.63,0.0,-1.694,4.081,3.947,0.0,35.0,77.06,2.698,2.751,-1.63,0.053,5.068,76.229,0.0,0.327,4039034,Shane Buechele,401117917,SMU,2567,14,2019
0.977,0.0,3.117,-4.888,0.0,-4.588,-2.946,3.117,1.972,48.0,34.573,-0.146,-0.827,-4.888,-0.681,-0.626,38.19,0.0,0.001,4039073,Mason Fine,401114325,UNT,249,14,2019
0.979,0.0,10.054,-2.213,-2.697,0.0,7.006,10.054,0.001,54.0,79.383,-0.87,2.402,-3.059,5.123,9.399,76.419,0.0,-0.916,4039210,Drew Plitt,401119314,BALL,2050,14,2019
0.987,0.0,2.457,-1.594,0.0,0.0,5.257,2.457,-0.241,24.0,90.69,5.705,5.705,-1.594,0.0,6.327,86.354,0.0,0.629,4039436,Malcolm Perry,401117916,NAVY,2426,14,2019
0.98,0.0,-0.012,-1.384,-1.604,0.0,-2.292,-0.012,-0.109,23.0,26.199,1.941,0.341,-1.384,0.004,-1.164,18.956,0.0,-0.578,4039470,Marcus Childers,401119311,NIU,2459,14,2019
0.895,0.0,0.528,-0.489,0.0,-3.527,2.585,0.528,1.038,51.0,62.87,-0.003,3.43,-0.489,3.433,4.507,71.063,0.0,-1.788,4039602,Khalil Tate,401114163,ARIZ,12,14,2019
0.619,0.0,1.223,-2.518,0.0,-1.686,-4.542,1.223,0.066,56.0,30.095,0.557,0.082,-2.518,-0.475,-1.147,42.598,0.0,-0.486,4039910,Kaleb Barker,401121978,TROY,2653,14,2019
0.765,0.0,-2.903,-1.809,-0.501,-5.754,-9.981,-2.903,0.008,50.0,11.162,-0.214,-0.594,-2.31,-0.38,-5.799,15.98,0.0,-2.277,4040407,Jack Abraham,401114322,USM,2572,14,2019
0.876,0.0,5.108,-1.548,0.0,0.0,5.34,5.108,0.044,35.0,82.995,2.758,2.543,-1.548,-0.215,6.147,88.342,0.0,-0.954,4040715,Jalen Hurts,401112121,OKLA,201,14,2019
0.817,0.0,5.911,-1.657,-0.689,0.0,1.202,5.911,0.27,68.0,54.578,-0.131,-0.182,-2.347,-0.05,3.653,62.794,0.0,-0.656,4043136,Jett Duffey,401112138,TTU,2641,14,2019
0.778,0.0,4.838,0.0,0.0,0.0,7.31,4.838,0.145,25.0,95.429,1.643,1.643,0.0,0.0,6.625,84.95,0.0,0.933,4044122,Anthony Russo,401117914,TEM,218,14,2019
0.975,0.0,13.013,-3.042,0.0,0.0,12.297,13.013,-0.191,59.0,89.714,0.164,4.98,-3.042,4.816,14.76,89.278,0.0,1.338,4045290,Peyton Ramsey,401112168,IU,84,14,2019
0.958,0.0,6.049,-0.514,0.0,0.0,6.419,6.049,0.289,48.0,80.052,2.533,2.533,-0.514,0.0,8.356,79.295,0.0,0.392,4046678,Ian Book,401114212,ND,87,14,2019
0.729,0.0,5.44,-3.734,-0.968,-1.912,-1.329,5.44,0.093,71.0,45.152,0.0,0.687,-4.702,0.687,1.518,67.834,0.0,-4.172,4055171,Anthony Gordon,401114232,WSU,265,14,2019
0.985,0.0,4.677,-0.799,0.0,0.0,3.507,4.677,-0.629,33.0,75.108,1.053,1.765,-0.799,0.712,5.014,88.106,0.0,0.353,4239939,Dennis Grosel,401112522,BC,103,14,2019
0.576,0.0,1.226,-2.112,0.0,0.0,-3.949,1.226,-0.128,33.0,22.385,-0.355,-0.347,-2.112,0.008,-1.36,45.748,0.0,-0.257,4240020,James Blackman,401110866,FSU,52,14,2019
0.911,0.0,1.316,-1.524,0.0,-1.051,-2.039,1.316,-0.294,25.0,29.998,0.933,-0.261,-1.524,-1.194,-0.763,50.005,0.0,0.244,4240069,Malik Cunningham,401110868,LOU,97,14,2019
0.82,0.0,4.156,-0.594,0.0,0.0,4.928,4.156,0.671,33.0,82.519,0.0,1.105,-0.594,1.105,5.338,80.755,0.0,1.392,4240689,Jake Fromm,401110867,UGA,61,14,2019
0.994,0.0,6.893,-2.632,-0.99,-2.066,-1.0,6.893,-0.533,51.0,44.923,-0.411,-1.297,-3.622,-0.886,1.441,31.256,0.0,-1.402,4240703,Kenny Pickett,401112522,PITT,221,14,2019
0.711,0.0,2.785,-1.914,-0.438,-1.544,-1.02,2.785,0.38,45.0,44.14,0.0,0.0,-2.352,0.0,0.812,69.773,0.0,0.185,4240756,Tanner Morgan,401112237,MINN,135,14,2019
0.794,0.0,4.464,-0.057,0.0,0.0,2.286,4.464,-0.148,49.0,61.887,0.208,-0.576,-0.057,-0.784,3.683,80.469,0.0,-3.694,4240796,Tristan Gebbia,401114199,ORST,204,14,2019
0.898,0.0,5.723,-2.785,-0.591,-1.095,0.937,5.723,-0.812,58.0,54.188,2.502,1.81,-3.376,-0.692,3.344,65.072,0.0,-0.52,4240858,Hendon Hooker,401112521,VT,259,14,2019
0.429,0.0,-2.178,-2.057,0.0,-0.592,-11.196,-2.178,0.345,49.0,8.515,0.153,0.095,-2.057,-0.058,-3.795,24.175,0.0,-0.409,4240904,Kellen Mond,401110869,TA&M,245,14,2019
0.631,0.0,3.957,-0.382,0.0,-0.347,5.013,3.957,0.526,28.0,86.536,-0.085,-0.085,-0.382,0.0,4.015,77.744,0.0,0.558,4241222,Charlie Brewer,401112084,BAY,239,14,2019
0.863,0.0,0.21,-0.827,0.0,-1.791,-3.037,0.21,-0.259,25.0,22.056,0.0,-0.709,-0.827,-0.709,-1.585,21.108,0.0,1.24,4241399,Chris Robison,401114322,FAU,2226,14,2019
1.0,0.0,3.385,-0.629,0.0,-6.144,3.806,3.385,0.68,58.0,66.416,-0.554,3.156,-0.629,3.71,6.592,89.764,0.0,-1.011,4241464,Mac Jones,401110865,ALA,333,14,2019
0.99,0.0,8.243,-1.534,0.0,0.0,7.808,8.243,-0.269,34.0,91.578,0.0,2.911,-1.534,2.911,9.35,83.547,0.0,0.763,4241556,Levi Lewis,401121982,ULL,309,14,2019
0.745,0.0,2.19,-0.643,0.136,-0.754,-0.298,2.19,0.449,47.0,48.352,-1.701,-0.536,-0.643,1.029,1.461,36.659,0.0,-0.356,4241635,Josh Adkins,401114346,NMSU,166,14,2019
0.855,0.0,8.937,-0.43,0.0,0.0,12.631,8.741,0.096,42.0,95.791,3.918,3.918,-0.43,0.0,12.521,93.785,0.0,1.5,4241820,Sam Ehlinger,401112138,TEX,251,14,2019
0.866,0.0,-0.364,0.0,0.0,-1.393,-0.258,-0.364,-0.274,44.0,48.474,2.408,2.255,0.0,-0.153,1.607,49.339,0.0,-0.256,4242268,Andrew Marty,401112156,NU,77,14,2019
0.951,0.0,7.302,0.0,0.0,0.0,7.22,7.302,0.077,28.0,93.582,1.005,0.766,0.0,-0.238,8.146,96.592,0.0,0.391,4242331,Jack Coan,401112237,WISC,275,14,2019
0.978,0.0,2.383,0.0,0.0,-1.239,4.457,2.383,2.063,40.0,76.094,1.099,1.794,0.0,0.695,6.239,71.391,0.0,-0.283,4242408,Chase Garbers,401114183,CAL,25,14,2019
0.842,0.0,4.351,-0.506,-0.171,0.0,4.584,4.351,0.228,56.0,70.07,0.0,2.223,-0.677,2.223,6.124,87.146,0.0,-1.121,4242546,Davis Mills,401114212,STAN,24,14,2019
0.969,0.0,2.861,-1.745,-3.744,-0.668,-5.281,2.861,0.507,28.0,12.346,-1.695,-4.62,-2.564,0.0,-3.816,9.671,0.0,-0.551,4242995,Jorge Reyna,401117557,FRES,278,14,2019
0.984,0.0,0.197,-0.958,-0.89,-2.887,-2.213,0.197,1.459,42.0,36.643,0.0,0.0,-1.849,0.0,-0.192,54.33,0.0,-1.103,4244029,Jarret Doege,401112134,WVU,277,14,2019
0.973,0.0,3.493,-1.196,-2.367,0.0,1.071,3.493,0.343,39.0,57.084,2.367,0.226,-1.196,0.225,2.865,49.14,0.0,-0.777,4244068,Dustin Crum,401119313,KENT,2309,14,2019
0.626,0.0,8.082,-0.793,-0.863,0.0,10.151,8.082,-0.245,40.0,93.321,0.204,1.373,-1.656,1.169,7.554,85.324,0.0,0.906,4244688,Nathan Rourke,401119310,OHIO,195,14,2019
0.708,0.0,-0.351,-2.121,-1.592,-0.267,1.459,-0.391,-0.101,56.0,56.725,4.738,7.103,-3.712,2.365,2.939,37.417,0.0,-1.477,4250764,Stone Smartt,401114320,ODU,295,14,2019
0.931,0.0,5.06,-1.066,0.0,-1.979,2.037,5.06,-0.611,49.0,60.632,-0.74,0.706,-1.066,1.446,4.089,55.734,0.0,-0.872,4258614,Clayton Welch,401112525,SYR,183,14,2019
0.95,0.0,8.738,-0.563,0.0,-2.305,7.213,8.738,0.619,50.0,81.743,0.833,0.341,-0.563,-0.492,9.134,63.298,0.0,-0.901,4259127,Mike Glass III,401119313,EMU,2199,14,2019
0.865,0.0,4.399,0.0,0.0,-1.189,6.502,4.399,0.0,23.0,94.967,2.182,2.182,0.0,0.0,6.581,90.49,0.0,0.474,4259269,Chris Reynolds,401114320,CHAR,2429,14,2019
0.784,0.0,0.05,0.0,0.0,0.0,12.437,0.05,-0.28,26.0,99.311,4.478,10.952,0.0,6.475,10.723,99.064,0.0,-0.157,4259979,Lynn Bowden Jr.,401110868,UK,96,14,2019
0.949,0.0,6.715,-1.553,0.0,-1.398,2.543,6.589,1.069,57.0,61.387,-1.322,-1.218,-1.553,0.104,5.014,61.044,0.0,2.348,4260394,Aidan O'Connell,401112168,PUR,2509,14,2019
0.994,0.0,0.58,-2.167,-0.214,0.0,-1.706,0.58,1.864,38.0,38.546,0.057,-0.158,-2.167,0.0,0.119,31.558,0.0,-0.238,4261909,Isaiah Green,401114321,MRSH,276,14,2019
0.913,0.0,6.204,-2.813,-1.902,-1.593,2.216,6.204,1.375,47.0,62.01,1.093,1.221,-4.715,0.128,4.085,66.379,0.0,-1.552,4360056,Ben Bryant,401117913,CIN,2132,14,2019
0.626,0.0,1.703,0.0,0.0,0.0,1.415,1.703,0.611,59.0,56.2,0.315,0.346,0.0,0.03,2.66,52.12,0.0,-0.66,4360131,Holton Ahlers,401117915,ECU,151,14,2019
0.919,0.0,7.943,-0.778,0.0,-5.826,6.202,7.943,-0.271,47.0,79.759,0.965,0.883,-0.778,-0.082,7.777,77.839,0.0,1.009,4360175,Clayton Tune,401117916,HOU,248,14,2019
0.926,0.0,2.078,-1.487,0.0,0.0,-0.535,2.078,0.573,44.0,46.843,-1.257,0.299,-1.487,1.556,1.462,65.179,0.0,-0.532,4360204,Johnny Langan,401112261,RUTG,164,14,2019
0.677,0.0,8.635,-0.2,0.0,0.0,17.094,8.635,0.846,49.0,97.405,-0.144,3.876,-0.2,4.02,13.157,98.851,0.0,-0.421,4360310,Trevor Lawrence,401110870,CLEM,228,14,2019
0.786,0.0,-3.688,-0.168,0.21,0.0,-8.556,-3.688,0.0,30.0,4.909,-1.238,-1.74,-0.168,-0.711,-5.595,16.656,0.0,-0.328,4360578,James Graham,401110867,GT,59,14,2019
0.58,0.0,0.259,-0.684,0.0,-1.238,-2.056,0.259,0.241,39.0,36.636,-0.915,0.078,-0.684,0.993,-0.106,48.814,0.0,-0.597,4360890,Jordan McCloud,401117912,USF,58,14,2019
0.997,0.0,-0.775,-1.292,0.0,-1.288,-7.801,-0.775,-0.082,42.0,12.673,-2.611,-3.616,-1.292,-1.005,-5.764,25.081,0.0,-1.173,4361182,Adrian Martinez,401112200,NEB,158,14,2019
0.985,0.0,8.33,-1.393,-0.858,0.0,3.197,8.33,0.307,48.0,66.642,-0.061,-0.968,-2.251,-0.907,5.418,52.429,0.0,-1.996,4361222,Layne Hatcher,401121979,ARST,2032,14,2019
0.898,0.0,4.302,-2.458,-0.737,-1.622,-0.697,4.302,0.121,65.0,47.219,0.287,0.951,-3.196,0.664,2.178,61.589,0.0,-4.078,4361259,Zach Wilson,401117218,BYU,252,14,2019
0.937,0.0,0.397,-3.097,0.0,-1.182,3.205,0.397,0.113,32.0,73.899,4.888,7.032,-3.097,2.144,4.446,62.052,0.0,-0.401,4361418,Will Levis,401112261,PSU,213,14,2019
0.972,0.0,5.315,-1.939,0.0,0.0,1.193,5.315,0.346,70.0,54.415,0.0,0.704,-1.939,0.704,4.427,39.042,0.0,-1.894,4361435,Carson Strong,401117558,NEV,2440,14,2019
0.971,0.0,4.071,-1.125,0.0,0.0,0.896,4.071,-0.16,33.0,57.007,-0.27,-0.375,-1.125,-0.105,2.41,57.918,0.0,-1.038,4361497,Carson Baker,401117218,SDSU,21,14,2019
0.986,0.0,5.73,-1.262,0.0,0.0,1.828,5.73,-0.076,28.0,66.335,-1.174,-1.265,-1.262,-0.091,3.127,66.001,0.0,0.416,4361566,Kenyon Oblad,401117558,UNLV,2439,14,2019
0.946,0.0,-3.948,-0.641,0.0,-2.404,-6.359,-3.948,0.088,30.0,9.953,-0.152,-0.152,-0.641,0.0,-4.652,9.915,0.0,0.029,4361653,Devin Leary,401112524,NCST,152,14,2019
0.938,0.0,1.393,-0.657,0.094,0.0,-3.809,1.393,-0.325,40.0,27.098,-0.9,-2.181,-0.657,-1.375,-1.77,42.062,0.0,-0.427,4361741,Brock Purdy,401112095,ISU,66,14,2019
0.673,0.0,3.389,-2.23,0.0,0.0,-4.479,3.389,-0.099,44.0,25.771,-2.498,-2.652,-2.23,-0.154,-1.592,25.2,0.0,-1.106,4361902,Dan Ellington,401121981,GAST,2247,14,2019
0.954,0.0,6.518,0.0,0.0,-3.409,2.81,6.518,-0.395,55.0,62.967,-0.922,-0.922,0.0,0.0,5.2,73.923,0.0,0.108,4361994,Sam Hartman,401112525,WAKE,154,14,2019
0.99,0.0,3.112,-0.844,0.0,0.0,2.751,3.112,0.582,27.0,74.242,1.518,1.156,-0.844,-0.362,4.006,56.578,0.0,-0.018,4362029,Kai Locksley,401114326,UTEP,2638,14,2019
0.615,0.0,1.41,-0.834,0.0,0.0,-0.335,1.41,0.0,25.0,46.526,0.0,-0.044,-0.834,-0.044,0.532,42.843,0.0,-0.998,4362260,Carter Bradley,401119315,TOL,2649,14,2019
0.999,0.0,-0.47,-4.45,-0.663,0.0,-7.19,-0.47,0.745,39.0,12.834,0.0,-0.472,-5.113,-0.472,-5.31,20.832,0.0,-0.463,4362507,Jarren Williams,401112523,MIA,2390,14,2019
0.96,0.0,6.379,-1.932,0.0,-0.815,2.193,6.379,0.74,44.0,62.668,-0.223,-1.051,-1.932,-0.828,4.135,42.734,0.0,-0.968,4362667,Tyler Vitt,401121980,TXST,326,14,2019
0.872,0.0,0.874,-0.299,0.0,-1.755,0.489,0.874,1.088,20.0,56.313,-0.4,-0.4,-0.299,0.0,1.264,63.005,0.0,0.282,4362874,Matt Corral,401110863,MISS,145,14,2019
0.859,0.0,7.202,-0.493,0.0,0.0,6.778,7.202,-0.094,34.0,88.812,0.501,0.614,-0.493,0.113,7.229,96.254,0.0,1.474,4362887,Justin Fields,401112228,OSU,194,14,2019
0.75,0.0,-1.341,-0.522,0.0,-2.675,-5.171,-1.341,0.171,51.0,25.852,-0.452,-0.35,-0.522,0.103,-2.041,26.317,0.0,-2.446,4362982,Jordan Weeks,401114323,UTSA,2636,14,2019
0.945,0.0,1.15,-2.261,0.0,0.0,-0.814,1.281,1.329,30.0,42.994,0.368,0.374,-2.261,0.005,0.592,32.048,0.0,0.061,4363410,Dylan Hopkins,401114325,UAB,5,14,2019
0.976,0.0,4.13,-4.054,-0.989,-1.347,-3.505,3.924,-0.14,52.0,33.172,0.59,0.071,-5.044,-0.519,-0.983,40.479,0.0,-1.208,4367178,Dorian Thompson-Robinson,401114183,UCLA,26,14,2019
0.99,0.0,2.044,-3.048,0.0,0.0,-2.501,2.044,0.0,25.0,26.124,-0.477,-0.284,-3.048,0.193,-1.288,33.367,0.0,-0.189,4371942,Matt Robinson,401112156,ILL,356,14,2019
0.993,0.0,8.561,-0.857,0.0,-1.361,7.631,8.561,-0.273,48.0,83.917,2.176,2.435,-0.857,0.26,9.866,77.676,0.0,0.637,4373851,Desmond Trotter,401121979,USA,6,14,2019
0.764,0.0,-0.463,-1.935,-0.848,-2.078,-2.469,-0.463,0.034,48.0,36.944,3.226,2.871,-2.567,-0.14,-0.125,34.961,0.0,-0.147,4374062,Trae Hall,401117555,UNM,167,14,2019
0.895,0.0,4.443,-1.799,0.0,-1.863,6.466,4.443,0.0,64.0,74.076,5.968,5.93,-1.799,-0.038,8.535,78.643,0.0,-0.06,4374350,Asher O'Hara,401114324,MTSU,2393,14,2019
0.96,0.0,2.915,0.0,0.0,0.0,1.938,2.915,0.805,23.0,70.592,-0.8,-0.8,0.0,0.0,2.92,72.015,0.0,0.5,4382332,Donald Hammond III,401117556,AFA,2005,14,2019
0.899,0.0,-1.363,-1.557,0.0,0.0,0.615,-1.363,1.47,36.0,54.429,0.932,3.481,-1.557,2.549,2.109,45.813,0.0,-1.367,4426348,Jayden Daniels,401114163,ASU,9,14,2019
0.77,0.0,-0.09,0.0,0.0,0.0,-0.825,-0.09,0.0,24.0,41.161,0.343,0.343,0.0,0.0,0.252,31.686,0.0,0.0,4426386,Roschon Johnson,401112138,TEX,251,14,2019
0.985,0.0,3.528,-1.779,-0.494,0.0,0.949,3.528,-0.368,34.0,57.2,2.318,1.658,-2.273,-0.661,2.545,63.843,0.0,-0.376,4426494,John Rhys Plumlee,401110863,MISS,145,14,2019
0.583,0.0,-2.343,-1.262,0.0,-1.529,-7.778,-2.343,-0.091,30.0,6.332,0.0,0.0,-1.262,0.0,-3.697,28.206,0.0,-0.482,4426657,Ryan Hilinski,401110870,SC,2579,14,2019
0.895,0.0,8.117,-2.321,0.0,-1.74,3.664,8.117,-0.033,44.0,70.377,0.0,-0.591,-2.321,-0.591,5.172,73.913,0.0,0.652,4426875,Sam Howell,401112524,UNC,153,14,2019
0.967,0.0,3.152,-1.963,-1.844,0.0,0.646,3.152,-0.131,27.0,56.186,0.822,0.822,-1.963,1.843,1.88,59.636,0.0,-0.665,4426966,Garrett Shrader,401110863,MSST,344,14,2019
0.971,0.0,-4.814,-1.327,0.0,-3.517,-8.44,-4.814,-0.214,49.0,14.31,0.565,0.447,-1.327,-0.118,-5.908,16.243,0.0,-0.909,4427105,Max Duggan,401112134,TCU,2628,14,2019
0.696,0.0,3.496,-0.348,0.0,0.0,1.008,3.496,-0.399,53.0,54.923,-1.547,-0.278,-0.348,1.269,2.472,56.064,0.0,-0.914,4427238,Dillon Gabriel,401117912,UCF,2116,14,2019
0.88,0.0,0.52,-1.39,0.0,-1.563,-0.557,0.52,-0.169,30.0,45.191,1.817,1.817,-1.39,0.0,0.778,48.707,0.0,0.101,4428890,Levi Williams,401117556,WYO,2751,14,2019
0.768,0.0,2.814,-1.612,0.0,0.0,1.53,2.814,-0.165,44.0,58.939,-0.286,1.762,-1.612,2.048,2.8,67.347,0.0,-1.243,4428977,Jack Zergiotis,401117914,CONN,41,14,2019
